subset,rule,sessions,unknown,coverage_count,coverage_pct,initial_hit_count,initial_hit_pct,single_request_delayed_count,single_request_delayed_pct,first_hit_after_user_update_count,first_hit_after_user_update_pct,early_le_1_count,early_le_1_pct,late_gt_1_count,late_gt_1_pct,early_le_2_count,early_le_2_pct,late_gt_2_count,late_gt_2_pct,early_le_3_count,early_le_3_pct,late_gt_3_count,late_gt_3_pct,early_le_5_count,early_le_5_pct,late_gt_5_count,late_gt_5_pct
interactive_agent,lexical/latest_user/mn,19028,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
interactive_agent,lexical/latest_user/bb,19028,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
interactive_agent,lexical/latest_user/mb,19028,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
interactive_agent,lexical/latest_user/exactly,19028,0,277,1.4557494219045617,122,0.6411603952070632,0,0.0,155,0.8145890266974984,122,0.6411603952070632,155,0.8145890266974984,177,0.9302081143577885,100,0.5255413075467732,222,1.1667017027538364,55,0.28904771915072525,255,1.3401303342442716,22,0.1156190876602901
interactive_agent,lexical/user_history/cf,19028,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
interactive_agent,lexical/user_history/tq,19028,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
interactive_agent,lexical/user_history/mn,19028,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
interactive_agent,lexical/user_history/bb,19028,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
interactive_agent,lexical/user_history/mb,19028,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
interactive_agent,lexical/user_history/exactly,19028,0,277,1.4557494219045617,122,0.6411603952070632,0,0.0,155,0.8145890266974984,122,0.6411603952070632,155,0.8145890266974984,177,0.9302081143577885,100,0.5255413075467732,222,1.1667017027538364,55,0.28904771915072525,255,1.3401303342442716,22,0.1156190876602901
interactive_agent,user_turn/ge_2,19028,0,12084,63.506411603952074,0,0.0,0,0.0,12084,63.506411603952074,0,0.0,12084,63.506411603952074,8959,47.083245743115405,3125,16.42316586083666,11058,58.11435778852218,1026,5.392053815429893,11974,62.92831616565062,110,0.5780954383014505
interactive_agent,user_turn/ge_3,19028,0,6222,32.69918015556023,0,0.0,0,0.0,6222,32.69918015556023,0,0.0,6222,32.69918015556023,0,0.0,6222,32.69918015556023,2397,12.597225141896153,3825,20.101955013664075,5469,28.741854109733026,753,3.957326045827202
